id,complaint,demands,praise,questions
370706544277,0.99188215,0.0013440008,0.003834229,0.0029396624
725919478796,0.007842674,0.9092869,0.081128955,0.0017415003
507328508609,0.6200648,0.33936533,0.0036793016,0.036890548
807678552983,0.97318846,0.0016418147,0.016508954,0.008660795
1076300514263,0.003350063,0.0011658561,0.9943802,0.0011039551
79512540026,0.95009315,0.0014567787,0.0032128592,0.04523722
993790558063,0.6503936,0.002862351,0.0043237545,0.34242028
108997889401,0.055592258,0.28237718,0.65981203,0.0022184746
233287965134,0.6465945,0.16319834,0.1806637,0.009543461
267998743756,0.9911884,0.0036618928,0.0021995362,0.0029501363
1075276818737,0.9691307,0.0019867707,0.0024861386,0.026396425
679065155424,0.98975134,0.005361095,0.002259318,0.002628191
545583021320,0.0010646486,0.004799457,0.9932721,0.0008638824
761992149555,0.9304847,0.0035735802,0.0643147,0.0016269648
318616132368,0.0042103967,0.75626063,0.23512265,0.004406242
926769437690,0.024897128,0.002853445,0.9707197,0.0015297749
3565030294,0.0009269188,0.0046353037,0.993454,0.0009838111
816782731642,0.0025959124,0.0014132339,0.99504673,0.0009442288
73827576038,0.008368774,0.9757406,0.013889221,0.002001328
871074409706,0.004927042,0.0015022984,0.99244505,0.0011255145
322474767507,0.0057444354,0.97721225,0.012953264,0.0040900167
357432187165,0.9171058,0.07592435,0.003920021,0.0030497988
838762053190,0.004912808,0.9816564,0.009703903,0.003726917
499180756033,0.19169131,0.0029732343,0.003790637,0.8015448
399447868968,0.0067640133,0.88457155,0.1041065,0.0045579416
743504622109,0.987328,0.0012741922,0.0033067116,0.008091059
250067661433,0.0027674974,0.0015247221,0.9947635,0.0009442639
953721338396,0.9906171,0.0041581057,0.0019547553,0.0032700698
1026891228890,0.41433677,0.0031176042,0.0032977297,0.57924783
557985817007,0.9902236,0.0017731083,0.0026588382,0.005344444
601320308617,0.7724326,0.0023591225,0.22083187,0.0043764603
368668181710,0.002979417,0.010500963,0.017597867,0.9689218
8300206198,0.9904366,0.0010444637,0.0050220983,0.003496779
327568134609,0.0017379668,0.0019374179,0.9949898,0.001334724
432857322788,0.0027906394,0.0071075168,0.9895191,0.0005826318
590028160609,0.9157783,0.07008139,0.0028930127,0.011247284
320216396863,0.62042814,0.3689238,0.00479277,0.005855336
679385158547,0.001872356,0.0019529517,0.995278,0.0008966419
198978402413,0.9920201,0.0014381635,0.0036304374,0.0029113826
458337481389,0.02215113,0.0033831375,0.003598181,0.97086763
761502066895,0.08461528,0.0022457496,0.008888552,0.9042504
207943972988,0.96399355,0.015007261,0.0027328518,0.018266335
349798151753,0.009802579,0.97847956,0.009607348,0.0021105458
620092452877,0.036162253,0.0025364351,0.008119883,0.9531815
181313036528,0.21633741,0.0018996592,0.7648993,0.016863635
606341319590,0.0033640265,0.94090915,0.052998725,0.0027280871
581007042005,0.9744435,0.0013783416,0.015913505,0.008264692
591336154251,0.94819176,0.0043089283,0.04594482,0.0015544234
157129411292,0.001678398,0.0043769395,0.9932655,0.00067912985
298321758273,0.0041686227,0.0010228225,0.9934598,0.0013487601
514458144615,0.015687631,0.9699756,0.010401164,0.0039355615
264886506141,0.0017942021,0.0017643258,0.9957035,0.00073792815
60739764735,0.9822925,0.01165078,0.0016663613,0.004390451
812181422537,0.0034111014,0.0012773875,0.9940485,0.0012630341
970487547347,0.32646364,0.0025765174,0.0057891477,0.66517067
101369171131,0.86638355,0.031997092,0.09819893,0.003420382
616096143783,0.006073687,0.0013843081,0.99167866,0.0008633809
266797707463,0.09189252,0.9001012,0.0046790913,0.0033272507
820310014580,0.004189383,0.35524988,0.637236,0.003324746
986004827065,0.98820657,0.0023631614,0.0073531843,0.0020770854
487861007330,0.0026364555,0.0017472884,0.99475926,0.0008569748
499453491224,0.0011530124,0.0031010322,0.9949875,0.0007584176
411183705196,0.0017125147,0.0014401366,0.9958307,0.0010166601
161426611850,0.004333872,0.006634489,0.008277775,0.9807539
13904461394,0.0011501438,0.002853967,0.9950766,0.0009193133
1000146756604,0.010212556,0.021231228,0.9679272,0.0006289499
1067726295750,0.0026584403,0.0018120044,0.9944952,0.0010343387
416575898377,0.0022660005,0.0020221004,0.9946366,0.0010753371
990490363005,0.98723453,0.0016858091,0.005159557,0.005920131
1097829315782,0.9868428,0.0021969767,0.008772023,0.0021882134
826423772658,0.002701274,0.0067488975,0.010730837,0.97981906
126607447859,0.8796943,0.008132375,0.11080035,0.0013730437
1095361620037,0.003499516,0.8814731,0.11183847,0.0031888462
705155667116,0.05357087,0.48535472,0.0059939367,0.45508045
950352854302,0.9688677,0.0023567837,0.024629692,0.00414574
684229107463,0.9905612,0.0015048403,0.0049701827,0.0029638421
208128265317,0.009373861,0.71346736,0.27516067,0.00199811
32487756209,0.9869708,0.0019804335,0.0018801633,0.009168696
1041500974338,0.987929,0.0009938877,0.004154173,0.0069228127
569931360218,0.0024826247,0.0018738628,0.9943691,0.0012744314
298958461311,0.0017607135,0.002382142,0.9952122,0.00064493343
609385884396,0.97797364,0.0017252788,0.018126808,0.002174279
675352499006,0.0015314698,0.0020724304,0.99573,0.00066608
445784095747,0.009568668,0.015053048,0.013776445,0.96160185
173473771104,0.9904833,0.0011697905,0.0053365035,0.0030103954
768936958172,0.5096483,0.004377312,0.002606324,0.48336798
872207439451,0.9850269,0.0008219829,0.006005176,0.00814599
361438334805,0.9815518,0.0014468048,0.014634699,0.0023666737
79841284901,0.031284478,0.0024068314,0.004398397,0.9619103
770562196048,0.5244312,0.4597571,0.006884311,0.008927318
640649431053,0.0015871569,0.0018296189,0.9957551,0.0008280894
1083906614603,0.9908075,0.0011497826,0.0052683977,0.0027743117
873299148681,0.0065544485,0.0010077921,0.9913809,0.001056801
791626318540,0.99189574,0.0017897567,0.00446465,0.0018498534
524899530020,0.69274765,0.28883716,0.008620278,0.009794878
592091634610,0.0014255326,0.0018085154,0.9960069,0.000759043
986960057719,0.98973477,0.0056456206,0.002172859,0.0024467313
834236296689,0.0063005686,0.9771886,0.011056451,0.0054544406
754626033963,0.05825498,0.93324083,0.005616893,0.002887276
405617295163,0.0012866168,0.0020818359,0.99581134,0.0008202948
26652436235,0.0015153467,0.0027632976,0.995116,0.0006053833
402825639762,0.022233903,0.0033935034,0.9730551,0.0013175326
84677005397,0.9922667,0.0028672647,0.0027389354,0.0021270597
318417891592,0.0054688687,0.001550407,0.99210393,0.0008767681
289820620110,0.99211156,0.002441538,0.0029520532,0.0024947154
635427728734,0.064023584,0.33253098,0.00366273,0.5997827
651087293804,0.98036814,0.0031813236,0.0017394798,0.014711097
684219127831,0.073137306,0.07078703,0.013987671,0.8420879
266089104157,0.0022696597,0.0018228908,0.99494153,0.00096586236
747702741732,0.99041754,0.004225233,0.0033782301,0.001978894
21821593654,0.988929,0.0028244704,0.006693722,0.0015527997
91082709068,0.004658903,0.98494905,0.006325992,0.0040661357
383929136217,0.002701456,0.0018009013,0.9948624,0.0006353643
319148520221,0.028769149,0.0076351203,0.0032196802,0.960376
782053007106,0.97256935,0.0018971696,0.023626832,0.0019066304
1056321028485,0.9680473,0.0011001087,0.0084464215,0.022406278
351827719092,0.99172467,0.0017916226,0.0020334502,0.0044503123
615088820054,0.003468156,0.0013898014,0.9943216,0.00082050264
250661170485,0.027205445,0.0026460604,0.0032653336,0.9668832
109100569786,0.99086636,0.0014636675,0.005719799,0.0019502265
1070149907520,0.6147392,0.0030845695,0.28190812,0.10026815
693174496431,0.32910043,0.03329879,0.031537183,0.60606366
405250553708,0.0027367321,0.007337577,0.014608605,0.975317
578266595572,0.70225304,0.28649184,0.008059944,0.003195213
1037190169971,0.9867551,0.001754589,0.009360655,0.0021297247
211436425682,0.86857665,0.022320885,0.095637254,0.01346526
224326640236,0.0025533703,0.0013658861,0.9952834,0.0007972361
82383292535,0.4136634,0.003475833,0.0040172515,0.57884353
1092494282405,0.98698914,0.0015694819,0.009196022,0.0022453398
797692546500,0.0027320972,0.0012679233,0.99505025,0.0009497647
1036709968612,0.9316317,0.06182242,0.0036991343,0.0028467744
924903013125,0.9906555,0.0021566127,0.0050868285,0.0021011182
245494922011,0.0047922013,0.3284178,0.6516772,0.01511281
581047041269,0.98809975,0.0017592377,0.0072441194,0.002896925
233259539792,0.98988765,0.0013908194,0.0037344412,0.004987013
82982497843,0.9927549,0.0017083221,0.0025489489,0.0029878714
978612476258,0.10253772,0.4988407,0.005721967,0.3928996
10814194549,0.2200069,0.007556706,0.76999277,0.002443535
656907848171,0.011890186,0.072296284,0.004396934,0.91141665
764547660815,0.9912834,0.0016821059,0.0046922383,0.0023423552
1067691921598,0.0040646074,0.0013651635,0.99375796,0.0008122531
51921264567,0.0012094054,0.0035968518,0.9945761,0.00061754894
228405329439,0.0018696764,0.0018983074,0.9953542,0.00087785843
157221593941,0.9833244,0.0014104835,0.012134906,0.0031301987
684427023280,0.9697099,0.0012537236,0.020526966,0.0085094925
827009357076,0.98989385,0.0015167431,0.0068404004,0.0017490519
225030443344,0.16210948,0.0019597234,0.0044006133,0.8315302
486069387644,0.11664403,0.018173397,0.0066877357,0.85849476
879624681488,0.012131815,0.001160674,0.9800023,0.006705184
1052087831128,0.98555297,0.0014564326,0.0107551105,0.002235499
225123582393,0.038112234,0.9550141,0.0041364254,0.00273726
645886299013,0.0014238838,0.0017869811,0.9958534,0.0009357862
886330507729,0.990194,0.0013400901,0.0053593023,0.0031065946
554836448813,0.9907879,0.004375505,0.002587246,0.0022493682
997780267296,0.016439853,0.0013421894,0.98060375,0.0016142986
707884288287,0.98976266,0.0036094072,0.0017997948,0.00482815
1021509845377,0.9901444,0.0015178999,0.0063373977,0.0020003715
1040323239599,0.028260967,0.0023626464,0.02904028,0.94033605
177307895257,0.020575995,0.9731442,0.0041137626,0.0021661308
951271576345,0.0053047305,0.0013195808,0.99226284,0.0011129144
200443031145,0.0051784827,0.0018268033,0.991771,0.0012237804
637941240831,0.99173427,0.0016978955,0.004346239,0.0022216376
507110395217,0.0016558138,0.0017721107,0.99551517,0.0010568192
623849862965,0.007277702,0.981485,0.006143235,0.0050940816
442238982573,0.98052067,0.0020911437,0.014006512,0.0033817654
421608495208,0.98721504,0.0011008668,0.009378171,0.0023059286
609584670730,0.9351489,0.058187705,0.003302912,0.003360561
1041910747670,0.0019320602,0.0015427611,0.99577326,0.0007519641
366279536930,0.0035988274,0.001648586,0.99384356,0.0009090969
584233345238,0.005443874,0.001424892,0.99212766,0.0010035214
789564007666,0.977716,0.014383129,0.00548279,0.0024181204
290573307057,0.7968962,0.0046231216,0.002102777,0.19637786
515425365058,0.007964125,0.97755814,0.013075485,0.0014022222
408505795579,0.0033699048,0.005551814,0.007583284,0.98349494
42665109711,0.0028628039,0.007093449,0.9887206,0.0013231077
410117529516,0.1533344,0.7226464,0.117114894,0.0069042356
1003391532740,0.9849001,0.005538357,0.0075319055,0.0020295945
989261399725,0.98989874,0.001829097,0.006809988,0.0014621643
1048099838933,0.0015294591,0.0017588864,0.99581677,0.0008949274
610892489112,0.98832697,0.0011029837,0.0049293735,0.0056406236
110078398220,0.0026158572,0.0072797467,0.011677252,0.9784272
420526577021,0.98442715,0.0021203877,0.0112471115,0.0022053337
1082968886748,0.0059461733,0.003086391,0.00643797,0.9845295
583237577243,0.98680186,0.0031374388,0.007054318,0.0030064029
258947996639,0.90538424,0.0009956078,0.012500933,0.081119224
549072123079,0.030720169,0.00529102,0.0055308985,0.95845795
522015812994,0.028654244,0.0017766111,0.008565034,0.96100414
1018695523333,0.0015499302,0.0014910019,0.9959726,0.000986493
284078843573,0.95743895,0.0018300621,0.0026585823,0.03807244
168648274326,0.002197849,0.001494816,0.99545974,0.0008475823
484137810227,0.02108714,0.0025150413,0.0032668095,0.973131
485614474226,0.002971731,0.0017458954,0.9946115,0.0006708322
447724280835,0.007086324,0.0010125083,0.99080503,0.0010962124
214505805214,0.62851405,0.35653716,0.010359505,0.0045892377
557626194150,0.0031437234,0.043104865,0.9528929,0.00085853157
25672149404,0.077358484,0.0024242694,0.9167693,0.0034479978
501186561405,0.9848015,0.0012548513,0.008310436,0.0056331693
715563306043,0.004959705,0.0010564082,0.9929789,0.0010050118
920300482175,0.0027332052,0.0013848152,0.99507785,0.0008040875
1093256522450,0.9891248,0.0029552756,0.0066152466,0.001304731
285288806338,0.8543359,0.007682617,0.0017221434,0.13625942
866681890661,0.9921617,0.002261578,0.0033866186,0.0021901682
573187196342,0.011795085,0.0018825094,0.9850953,0.0012270575
648087068938,0.9907039,0.0018518821,0.004804189,0.0026399891
296313102577,0.9821936,0.0019698218,0.0141908685,0.001645719
221697195161,0.0011681486,0.007347827,0.9904509,0.001033067
306133474825,0.04612095,0.021939218,0.9309942,0.0009456565
137395641965,0.91193944,0.0021978116,0.07131367,0.014549158
838739261773,0.0011526672,0.013747709,0.9842657,0.0008339062
216431538959,0.0013393481,0.0024121008,0.99552554,0.0007229891
125361930539,0.9024084,0.0019264406,0.0924375,0.003227689
359273152160,0.98985755,0.0020921864,0.0052535124,0.002796857
320650327486,0.9915987,0.001617731,0.0043032663,0.0024803272
964278699444,0.9773818,0.0016862624,0.0041225078,0.016809488
800908866267,0.0014946485,0.0032781714,0.9943948,0.00083240116
831165816537,0.92970157,0.0012411854,0.0065181577,0.062539056
868473828575,0.0018455818,0.0021347685,0.99527407,0.0007455666
528362917075,0.0016918984,0.0016491625,0.995732,0.00092691684
387127788454,0.98798484,0.0015823531,0.0071760165,0.0032567638
1055155060475,0.061339144,0.93002665,0.0059050727,0.0027290992
305664604668,0.98604196,0.00835659,0.0041922787,0.0014091803
744313685242,0.7956067,0.1921368,0.0076582427,0.0045982725
224668471170,0.0072081564,0.0017262116,0.9903771,0.0006884755
213046152333,0.013636019,0.9775638,0.0068481807,0.0019519881
536582637778,0.0025329352,0.0019756474,0.99442506,0.001066339
565732724245,0.005089349,0.97870094,0.0113752,0.0048345267
380738685363,0.10438455,0.0048361495,0.8840674,0.0067118085
781217002988,0.99122417,0.0013515415,0.0052342894,0.0021900926
258056434051,0.99023,0.0014631078,0.004382687,0.003924268
375065872860,0.030089438,0.004183426,0.010683726,0.95504344
405894996655,0.6967737,0.0028707455,0.29272845,0.0076271235
113528331368,0.0026710343,0.0022548537,0.99406683,0.0010072786
831146433623,0.98784965,0.0015276662,0.008415597,0.0022071174
875249254947,0.9906219,0.0014769319,0.0048867767,0.0030144514
871768529943,0.0073089274,0.00124073,0.9886574,0.0027929521
214016027311,0.003532206,0.90861666,0.08464721,0.0032039704
268776887915,0.9652146,0.0043629385,0.018931761,0.011490576
1076204089882,0.001060952,0.003632997,0.99450326,0.0008028499
678782132757,0.005010489,0.0019704644,0.992145,0.0008740252
712718385025,0.0038920133,0.5768292,0.4167634,0.0025154322
486969327760,0.9252449,0.0015392008,0.07053131,0.0026845369
864481418810,0.0026596843,0.0018450022,0.99421835,0.0012769583
711153998448,0.003931474,0.9756073,0.01000136,0.0104598915
384955428688,0.005441303,0.9824071,0.010183638,0.0019679044
669386308900,0.0063161436,0.0359883,0.95688885,0.00080673763
808750253133,0.0021957562,0.0017906198,0.99506736,0.00094624964
77810945607,0.9913019,0.001437086,0.002541917,0.0047190655
13847616667,0.00872162,0.06628617,0.044027667,0.8809646
263534350461,0.98608416,0.002144665,0.006372432,0.0053987363
774143600860,0.010438384,0.009145369,0.0023190845,0.97809714
146012936437,0.116836876,0.0033772148,0.03690331,0.84288263
656488773783,0.040220443,0.008451567,0.95042557,0.0009024539
751723187251,0.99114156,0.002536214,0.0026096334,0.0037125424
961829050748,0.010720091,0.3687156,0.61886156,0.0017027345
1048235081811,0.98759204,0.001175478,0.0082304,0.003002066
671815397844,0.005986913,0.9431752,0.049340107,0.0014977142
608412946243,0.0015042671,0.0027527085,0.9950069,0.0007361247
86681248604,0.98740256,0.0021156177,0.0068830214,0.0035987287
580613542870,0.0025121628,0.0013238622,0.99524313,0.00092088967
362977119027,0.9095086,0.0039621615,0.084852725,0.0016765402
378402690716,0.9790198,0.015964229,0.0024194822,0.0025964146
351310298798,0.009708632,0.96976715,0.01881931,0.0017049208
1045033353450,0.9898262,0.0036837899,0.004380415,0.0021096142
33979179507,0.026946044,0.0049131913,0.0030851928,0.96505564
572108606591,0.0031318038,0.0013284651,0.994679,0.000860749
1001142662636,0.020025063,0.0015431322,0.9769052,0.00152648
493834354164,0.9833378,0.0030199275,0.0024456852,0.011196556
997666322738,0.3735468,0.003960609,0.00319923,0.61929333
900107386815,0.9666978,0.0017820916,0.02735333,0.004166839
253094462227,0.25806537,0.72875285,0.010291215,0.0028906013
625584414186,0.0010669329,0.0026147163,0.99552757,0.00079085905
453879058594,0.028298637,0.014755128,0.83861667,0.118329555
518230363050,0.9851504,0.004946158,0.0015739077,0.008329538
638119289312,0.35436657,0.009641719,0.0022394194,0.6337523
21225545426,0.98997164,0.0013065838,0.006076836,0.0026448215
1070702326210,0.5695924,0.0044987276,0.42012832,0.0057805586
229366372322,0.002251935,0.0015830302,0.99540424,0.0007607477
860504196575,0.0010571236,0.008131859,0.98974776,0.0010632513
1074827574937,0.0074372413,0.0032299107,0.0035781718,0.9857547
512196776805,0.005636071,0.0028218755,0.0051661944,0.98637575
462858252108,0.07239163,0.5036269,0.41947132,0.0045101685
84466442616,0.004571231,0.002214814,0.99258435,0.0006296371
490838914535,0.988679,0.0012363645,0.007828075,0.0022565667
621367334913,0.9627392,0.0010734664,0.029902482,0.0062848446
322565231951,0.0056847893,0.0018429084,0.99171114,0.0007611755
99516522091,0.8060623,0.16752617,0.023333056,0.0030784593
515786561319,0.9888292,0.0012860487,0.0069429446,0.002941735
813984600222,0.0016231021,0.00264581,0.9950708,0.000660271
491048519046,0.3308026,0.0040210057,0.0027542196,0.6624222
460029564926,0.007128987,0.98428863,0.0055015115,0.0030808372
1085941982695,0.001659232,0.0017464253,0.9957558,0.0008385576
83091250578,0.08183575,0.002982851,0.91344297,0.0017384709
466243395478,0.0069471695,0.0013897718,0.9904863,0.0011766977
867538838615,0.9770222,0.0015812746,0.019581202,0.001815326
1041226661848,0.9861487,0.0014688646,0.0035968435,0.008785559
502846263237,0.4662917,0.49527797,0.034678865,0.003751526
388898617970,0.9856247,0.0012542043,0.0028065157,0.01031459
931285510986,0.11574735,0.8739604,0.0071977,0.0030945586
20677577464,0.90655684,0.0033508935,0.08810527,0.0019870207
1081623241247,0.006279419,0.0011310196,0.9909401,0.0016495164
399767822300,0.0034485462,0.0016289321,0.99414223,0.0007803346
817650448011,0.08581811,0.8909168,0.019507132,0.0037580032
921048950407,0.002319256,0.09467176,0.9012316,0.0017773969
202673839074,0.965537,0.0011435922,0.027263133,0.00605616
934435529727,0.011690325,0.0011888584,0.98559314,0.0015277128
53270594031,0.98647285,0.0016781995,0.010111354,0.001737615
1009936883149,0.0017935404,0.003175122,0.97045577,0.024575558
424761268517,0.0068467716,0.975404,0.013981547,0.003767693
915186451514,0.99049383,0.0015723341,0.0052613905,0.0026725524
327082671566,0.0056638834,0.0009441516,0.9921143,0.001277658
193245432486,0.9801688,0.0028217742,0.0038844524,0.013125085
707201523628,0.9909994,0.0013847557,0.0038982993,0.003717543
703418624014,0.98576736,0.0013007799,0.003849396,0.009082531
487144174862,0.03571676,0.006174782,0.95671064,0.0013977976
662134407132,0.89683604,0.002078645,0.0032444282,0.097840905
113941593608,0.004253294,0.0065241987,0.0071613253,0.98206115
345691331944,0.0015200286,0.0016373687,0.9959394,0.0009032781
4249568585,0.0022766048,0.0026941549,0.994375,0.00065421814
88355000741,0.34295323,0.0023296082,0.6519472,0.0027699086
705197873057,0.9248759,0.0013910505,0.06687431,0.0068586655
725487877882,0.00112492,0.0032965052,0.9947889,0.00078970526
627629586402,0.0013288561,0.0016822948,0.9960516,0.0009373039
315858463986,0.0045255283,0.0020149196,0.9927619,0.0006976148
468460810329,0.0026910594,0.0028286763,0.99388534,0.00059496047
122128432879,0.06356452,0.39154348,0.5361112,0.008780801
190548632614,0.98953855,0.004282046,0.0043600085,0.0018194696
565764768853,0.039393015,0.9521699,0.004037366,0.004399747
1061985021886,0.8133379,0.002136746,0.0073321,0.17719316
182193264759,0.78376853,0.16103433,0.048459157,0.006737965
349837017494,0.007525593,0.0015524711,0.98898053,0.0019413304
509645601151,0.0045061386,0.024528291,0.0067770905,0.9641885
207479264010,0.006476377,0.6419534,0.12653285,0.22503735
957534190138,0.017352168,0.96380335,0.016662885,0.002181608
882306517148,0.9781018,0.002156557,0.018051343,0.0016902474
846276490972,0.0016233992,0.0017030878,0.9958103,0.0008632702
605963515589,0.0019129041,0.0017550054,0.99556065,0.0007714214
210305734614,0.0015066654,0.0031248338,0.9947725,0.00059610175
117555974818,0.003108148,0.0019932329,0.9934362,0.0014624522
101902842722,0.0030936054,0.0012371584,0.9945167,0.0011525785
362092516142,0.001734717,0.0065005533,0.99065244,0.001112348
95241906827,0.0050202427,0.0020664786,0.9900149,0.0028983506
238088076794,0.80565345,0.007652944,0.1805914,0.0061021834
239868181123,0.6216425,0.3332182,0.0062158047,0.038923543
1003543243369,0.96832037,0.0130315665,0.01742145,0.0012265248
812216809242,0.9919863,0.0014316861,0.003009659,0.0035723683
515644575470,0.001452058,0.0018074583,0.9958026,0.00093788083
876195544945,0.9910643,0.003310596,0.0028193146,0.00280588
258975644364,0.0021639562,0.0017965351,0.99496704,0.0010725561
1037578782377,0.0029004465,0.0016349185,0.99455476,0.0009098585
318740485712,0.0022867762,0.0013755967,0.9954385,0.00089904596
271092949391,0.0011293072,0.0030499499,0.99488336,0.00093733286
850173390280,0.00562287,0.62825984,0.36094123,0.005175994
785570212901,0.9895578,0.0054488727,0.0024330607,0.0025602742
774894857282,0.989249,0.001389325,0.0064836107,0.0028779616
48830021944,0.9883448,0.0014940969,0.003708621,0.0064524426
58147835520,0.98831975,0.0018637254,0.007975948,0.0018406137
623964863896,0.004654321,0.020003818,0.9662335,0.009108392
757308285987,0.9555867,0.002963902,0.03944755,0.0020019042
955661277639,0.0045183185,0.0012801633,0.99331564,0.0008859866
1060056246254,0.96089745,0.032775287,0.0034817897,0.0028453905
673886513542,0.008207846,0.0049428395,0.9859341,0.0009151787
305624409240,0.60223836,0.38096765,0.013660229,0.0031337412
332773729599,0.003190786,0.0011758071,0.99461865,0.0010147828
92516280365,0.97719145,0.0012540057,0.017747743,0.0038067498
457202863656,0.0020143285,0.0022938154,0.9948612,0.0008306096
261345610094,0.99016565,0.0010534865,0.004433555,0.0043472345
842844803002,0.0026037248,0.10935601,0.88653755,0.0015027793
63361186179,0.0022191647,0.01463238,0.98254067,0.00060785917
858467043671,0.0055828644,0.97828317,0.01269067,0.0034433214
949162045262,0.022241494,0.0022513059,0.0026587218,0.9728485
450648549820,0.99048513,0.0017044683,0.0045119105,0.003298454
270947423610,0.019786872,0.0013926692,0.9765232,0.0022971977
757274672700,0.20931315,0.03970994,0.0024123674,0.74856454
969192829111,0.98657435,0.0018395503,0.009935917,0.0016501948
78418804190,0.06805696,0.0089327,0.01280279,0.9102075
394754248277,0.98861617,0.0021567314,0.0076323804,0.0015946935
178584253489,0.01724303,0.0027562904,0.0044840565,0.9755166
59473329705,0.9727409,0.0014703042,0.023051314,0.0027375056
317207314220,0.41105255,0.41785195,0.16399382,0.0071016946
891567869838,0.011469978,0.13901451,0.8462224,0.0032930176
388528407557,0.17546597,0.81351143,0.0065178866,0.0045047654
248113937590,0.9842435,0.0015367699,0.011998437,0.0022213345
355881380969,0.21587105,0.0028500159,0.7773727,0.003906207
241955155736,0.001575151,0.001710128,0.9958261,0.00088856055
996806101606,0.99110764,0.0029543708,0.0027727156,0.0031652998
712112869846,0.0020812496,0.0018010056,0.9954444,0.0006733419
218633346975,0.0016575453,0.0018003796,0.9957145,0.00082756707
1026764029476,0.01357296,0.002116185,0.9813859,0.0029249117
474884233576,0.0024231912,0.0014497498,0.99506915,0.0010578745
729896060203,0.7932402,0.19410986,0.00793969,0.0047102696
931758659834,0.0023543432,0.0036353439,0.99319696,0.00081332424
373807138687,0.9914642,0.0017194159,0.0043402864,0.0024761064
168384425406,0.007212056,0.019516632,0.44990396,0.5233674
542249695298,0.95361024,0.00076152734,0.03046804,0.015160103
285352094835,0.98538244,0.0047282814,0.007611116,0.0022780832
876009816121,0.9496585,0.039188668,0.0018290277,0.009323786
311816436782,0.7352946,0.25299135,0.008117976,0.0035961121
244647075189,0.029177215,0.003108623,0.0033183934,0.9643957
847267579293,0.0040052407,0.9864645,0.0064117685,0.003118577
812647363475,0.0054508685,0.9714537,0.016168706,0.0069267284
569757540460,0.39170706,0.5914552,0.0134281935,0.0034094776
107949222513,0.98912805,0.0010750254,0.006015968,0.003780949
695481370050,0.0021050482,0.001747922,0.9953383,0.0008086554
947708248322,0.0013606799,0.0050837086,0.992796,0.0007596036
1035029587646,0.0020187371,0.0014827207,0.9956359,0.00086256856
349768194211,0.0053540235,0.9799385,0.010965747,0.0037417142
920580920233,0.001996755,0.0015286364,0.99564195,0.0008326801
100895344329,0.9286378,0.0028080177,0.0021331469,0.06642106
948513596403,0.0015221011,0.0022743295,0.99544585,0.0007577189
246824103172,0.9884515,0.0011146707,0.004856617,0.0055772644
1098168076324,0.7540952,0.010418106,0.0068165166,0.22867024
937586813140,0.0027699317,0.59896725,0.3918483,0.006414582
1045562579366,0.8667483,0.105051965,0.009755434,0.018444361
1010280901775,0.97753394,0.0011392607,0.0036056812,0.017721046
518464722304,0.040476322,0.9404929,0.015074234,0.003956541
245252212403,0.9908861,0.0014151044,0.0038651875,0.0038336
661504744519,0.9494025,0.04285845,0.0047551226,0.0029839338
423365467544,0.0014001523,0.032411058,0.96452445,0.0016643972
110323463298,0.90210164,0.007111963,0.0030540267,0.08773242
60219081359,0.7248247,0.2619873,0.004427267,0.008760724
273528541934,0.11566382,0.8761141,0.0048418297,0.0033803403
885234399095,0.9744698,0.0016518632,0.020384476,0.0034939877
349358753099,0.9754386,0.0012955327,0.018140504,0.0051254635
832262254922,0.9696469,0.0012379419,0.0031403014,0.025974926
178502480304,0.6836715,0.14047426,0.07132648,0.10452771
964277728320,0.13049032,0.0017403145,0.8653575,0.0024117925
723516931733,0.0030534198,0.0011809403,0.9949315,0.0008341147
850630144861,0.3370312,0.60114825,0.05457234,0.0072482103
762942241648,0.0014387036,0.0031912995,0.99460703,0.0007630182
610917539019,0.030559285,0.85662574,0.099934615,0.01288031
496911072170,0.9825289,0.0047538714,0.010106289,0.0026109675
786001560926,0.9911698,0.0035774193,0.0035396833,0.001713018
738029862755,0.98599225,0.0010648258,0.010144446,0.0027984616
895155459206,0.9888419,0.0015000072,0.0039133346,0.0057447576
439085580684,0.78298575,0.0039170147,0.19915496,0.013942198
716701924674,0.93039334,0.060733207,0.0039504436,0.0049230033
449756477251,0.98469895,0.0010693765,0.0068848794,0.007346819
622661996196,0.97278655,0.0018427412,0.012530354,0.012840256
127629336185,0.0014081288,0.0023635677,0.99547887,0.00074940687
152152606571,0.3721786,0.003995327,0.0034891875,0.62033695
735929680140,0.004105467,0.30010983,0.6940637,0.0017209288
37695679553,0.0044776443,0.0059404946,0.0066358875,0.9829459
13184891164,0.0014425191,0.0025302335,0.9952305,0.0007966807
796892701267,0.75535154,0.026364256,0.20261817,0.015666053
3615200302,0.0017014971,0.06379871,0.9332995,0.0012002771
407520121919,0.9912655,0.0014378364,0.0044534304,0.0028433145
469060843977,0.0144409295,0.04821235,0.013854971,0.9234917
886666778818,0.9222807,0.0020655585,0.002907057,0.07274671
374436033409,0.9665365,0.02474519,0.0019710169,0.006747197
536412802741,0.9854635,0.0010148336,0.0069038463,0.0066178837
278977384689,0.9918275,0.0015585714,0.0027090379,0.0039049864
872981803727,0.002884342,0.0018849651,0.99455535,0.00067534077
351742497983,0.98715925,0.007369725,0.003096409,0.0023746449
217341955578,0.0017498891,0.0018207901,0.995369,0.0010602819
